,,,prediction,confidence,,goundtruth
D:/UrbanSound8K_All4Eval/62837-7-1-28.wav,0.020171404,4,jackhammer,0.381153017,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-29.wav,0.01806879,4,air_conditioner,0.225659862,0.45%,7
D:/UrbanSound8K_All4Eval/62837-7-1-3.wav,0.01211834,4,jackhammer,0.358394414,0.30%,7
D:/UrbanSound8K_All4Eval/62837-7-1-31.wav,0.020102501,4,air_conditioner,0.297035426,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-32.wav,0.017080545,4,jackhammer,0.362697512,0.43%,7
D:/UrbanSound8K_All4Eval/62837-7-1-33.wav,0.022265434,4,jackhammer,0.395985812,0.56%,7
D:/UrbanSound8K_All4Eval/62837-7-1-35.wav,0.018198967,4,jackhammer,0.511404157,0.45%,7
D:/UrbanSound8K_All4Eval/62837-7-1-39.wav,0.019805908,4,jackhammer,0.233861536,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-4.wav,0.020192385,4,jackhammer,0.373630613,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-41.wav,0.018120766,4,air_conditioner,0.245043233,0.45%,7
D:/UrbanSound8K_All4Eval/62837-7-1-44.wav,0.018260241,4,jackhammer,0.406513751,0.46%,7
D:/UrbanSound8K_All4Eval/62837-7-1-45.wav,0.018081903,4,jackhammer,0.474757373,0.45%,7
D:/UrbanSound8K_All4Eval/62837-7-1-46.wav,0.020152807,4,jackhammer,0.595715165,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-49.wav,0.020372152,4,jackhammer,0.535745323,0.51%,7
D:/UrbanSound8K_All4Eval/62837-7-1-5.wav,0.020246267,4,jackhammer,0.475452095,0.51%,7
D:/UrbanSound8K_All4Eval/62837-7-1-51.wav,0.017392159,4,jackhammer,0.56914407,0.43%,7
D:/UrbanSound8K_All4Eval/62837-7-1-53.wav,0.01962018,4,jackhammer,0.54348737,0.49%,7
D:/UrbanSound8K_All4Eval/62837-7-1-54.wav,0.02015686,4,jackhammer,0.473291159,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-55.wav,0.020354509,4,jackhammer,0.550069928,0.51%,7
D:/UrbanSound8K_All4Eval/62837-7-1-56.wav,0.020111322,4,jackhammer,0.559093297,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-6.wav,0.019541502,4,jackhammer,0.320997238,0.49%,7
D:/UrbanSound8K_All4Eval/62837-7-1-61.wav,0.019743681,4,jackhammer,0.585260332,0.49%,7
D:/UrbanSound8K_All4Eval/62837-7-1-62.wav,0.020040512,4,jackhammer,0.604923248,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-63.wav,0.00997591,4,jackhammer,0.578731775,0.25%,7
D:/UrbanSound8K_All4Eval/62837-7-1-64.wav,0.010021687,4,jackhammer,0.261105388,0.25%,7
D:/UrbanSound8K_All4Eval/62837-7-1-65.wav,0.020092964,4,air_conditioner,0.325024903,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-69.wav,0.025062561,4,jackhammer,0.302061737,0.63%,7
D:/UrbanSound8K_All4Eval/62837-7-1-72.wav,0.020129919,4,engine_idling,0.322394401,0.50%,7
D:/UrbanSound8K_All4Eval/62837-7-1-73.wav,0.019693851,4,jackhammer,0.299483359,0.49%,7
D:/UrbanSound8K_All4Eval/62837-7-1-79.wav,0.010050535,4,jackhammer,0.512201428,0.25%,7
D:/UrbanSound8K_All4Eval/62837-7-1-80.wav,0.025410414,4,jackhammer,0.538571537,0.64%,7
D:/UrbanSound8K_All4Eval/62837-7-1-81.wav,0.015058756,4,jackhammer,0.482817262,0.38%,7
D:/UrbanSound8K_All4Eval/62837-7-1-84.wav,0.025071144,4,jackhammer,0.613770545,0.63%,7
D:/UrbanSound8K_All4Eval/62837-7-1-9.wav,0.015109777,4,drilling,0.295364529,0.38%,7
D:/UrbanSound8K_All4Eval/62878-8-0-0.wav,0.020116568,4,siren,0.929142773,0.50%,8
D:/UrbanSound8K_All4Eval/62878-8-0-1.wav,0.019864798,4,siren,0.972348273,0.50%,8
D:/UrbanSound8K_All4Eval/62878-8-0-2.wav,0.010242939,4,siren,0.850736082,0.26%,8
D:/UrbanSound8K_All4Eval/63095-4-0-1.wav,0.020465612,4,air_conditioner,0.308897167,0.51%,4
D:/UrbanSound8K_All4Eval/63095-4-0-10.wav,0.020074129,4,drilling,0.831939757,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-0-14.wav,0.020069599,4,siren,0.217430338,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-0-16.wav,0.014791489,4,engine_idling,0.222857267,0.37%,4
D:/UrbanSound8K_All4Eval/63095-4-0-20.wav,0.017829418,4,engine_idling,0.211473703,0.45%,4
D:/UrbanSound8K_All4Eval/63095-4-0-21.wav,0.019730568,4,engine_idling,0.207014278,0.49%,4
D:/UrbanSound8K_All4Eval/63095-4-0-26.wav,0.019847393,4,siren,0.215522766,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-0-28.wav,0.019738674,4,siren,0.240329757,0.49%,4
D:/UrbanSound8K_All4Eval/63095-4-0-29.wav,0.019015074,4,siren,0.189635456,0.48%,4
D:/UrbanSound8K_All4Eval/63095-4-0-4.wav,0.019951105,4,drilling,0.267962277,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-0-6.wav,0.020061016,4,drilling,0.952747345,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-0-8.wav,0.020304918,4,drilling,0.960251987,0.51%,4
D:/UrbanSound8K_All4Eval/63095-4-1-10.wav,0.015050888,4,engine_idling,0.204545483,0.38%,4
D:/UrbanSound8K_All4Eval/63095-4-1-18.wav,0.019791126,4,drilling,0.34376663,0.49%,4
D:/UrbanSound8K_All4Eval/63095-4-1-19.wav,0.020205736,4,drilling,0.378056496,0.51%,4
D:/UrbanSound8K_All4Eval/63095-4-1-20.wav,0.010812521,4,siren,0.349868655,0.27%,4
D:/UrbanSound8K_All4Eval/63095-4-1-23.wav,0.014550209,4,drilling,0.642613292,0.36%,4
D:/UrbanSound8K_All4Eval/63095-4-1-27.wav,0.015079498,4,drilling,0.60637635,0.38%,4
D:/UrbanSound8K_All4Eval/63095-4-1-33.wav,0.01525569,4,drilling,0.936382234,0.38%,4
D:/UrbanSound8K_All4Eval/63095-4-1-4.wav,0.024688005,4,drilling,0.357312739,0.62%,4
D:/UrbanSound8K_All4Eval/63095-4-1-6.wav,0.01990366,4,drilling,0.825703144,0.50%,4
D:/UrbanSound8K_All4Eval/63095-4-1-7.wav,0.020401716,4,drilling,0.87373662,0.51%,4
D:/UrbanSound8K_All4Eval/63261-3-0-0.wav,0.010122061,4,dog_bark,0.805070281,0.25%,3
D:/UrbanSound8K_All4Eval/63261-3-0-1.wav,0.015059948,4,dog_bark,0.797640026,0.38%,3
D:/UrbanSound8K_All4Eval/63292-3-0-0.wav,0.015068293,4,dog_bark,0.868891597,0.38%,3
D:/UrbanSound8K_All4Eval/63292-3-0-1.wav,0.019773722,4,dog_bark,0.776137888,0.49%,3
D:/UrbanSound8K_All4Eval/63724-0-0-0.wav,0.020262718,4,street_music,0.256678343,0.51%,0
D:/UrbanSound8K_All4Eval/63724-0-0-1.wav,0.020123005,4,engine_idling,0.263705164,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-10.wav,0.020289421,4,air_conditioner,0.201726586,0.51%,0
D:/UrbanSound8K_All4Eval/63724-0-0-11.wav,0.020151138,4,street_music,0.291530848,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-12.wav,0.015241146,4,street_music,0.252052605,0.38%,0
D:/UrbanSound8K_All4Eval/63724-0-0-13.wav,0.015198708,4,children_playing,0.357205272,0.38%,0
D:/UrbanSound8K_All4Eval/63724-0-0-14.wav,0.014913797,4,children_playing,0.406035036,0.37%,0
D:/UrbanSound8K_All4Eval/63724-0-0-15.wav,0.015155315,4,children_playing,0.261464983,0.38%,0
D:/UrbanSound8K_All4Eval/63724-0-0-16.wav,0.019865513,4,children_playing,0.275543213,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-2.wav,0.019748926,4,air_conditioner,0.301237673,0.49%,0
D:/UrbanSound8K_All4Eval/63724-0-0-3.wav,0.009734392,4,street_music,0.238904491,0.24%,0
D:/UrbanSound8K_All4Eval/63724-0-0-4.wav,0.019840479,4,engine_idling,0.187262461,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-5.wav,0.019944191,4,street_music,0.295073628,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-6.wav,0.020055294,4,street_music,0.36175254,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-7.wav,0.019892931,4,air_conditioner,0.240693599,0.50%,0
D:/UrbanSound8K_All4Eval/63724-0-0-8.wav,0.015061378,4,street_music,0.238920644,0.38%,0
D:/UrbanSound8K_All4Eval/63724-0-0-9.wav,0.020152092,4,street_music,0.270179749,0.50%,0
D:/UrbanSound8K_All4Eval/63932-3-0-1.wav,0.009945154,4,children_playing,0.403028697,0.25%,3
D:/UrbanSound8K_All4Eval/63932-3-0-2.wav,0.020282507,4,children_playing,0.453420907,0.51%,3
D:/UrbanSound8K_All4Eval/63932-3-1-0.wav,0.010121584,4,dog_bark,0.426108003,0.25%,3
D:/UrbanSound8K_All4Eval/63932-3-1-1.wav,0.010075569,4,dog_bark,0.727576077,0.25%,3
D:/UrbanSound8K_All4Eval/6508-9-0-1.wav,0.019719362,4,street_music,0.468414545,0.49%,9
D:/UrbanSound8K_All4Eval/6508-9-0-2.wav,0.015139103,4,street_music,0.634161353,0.38%,9
D:/UrbanSound8K_All4Eval/6508-9-0-3.wav,0.009762287,4,engine_idling,0.165996164,0.24%,9
D:/UrbanSound8K_All4Eval/6508-9-0-4.wav,0.019501448,4,street_music,0.616180658,0.49%,9
D:/UrbanSound8K_All4Eval/6508-9-0-6.wav,0.019807577,4,street_music,0.531253397,0.50%,9
D:/UrbanSound8K_All4Eval/6508-9-1-0.wav,0.020076275,4,street_music,0.433376253,0.50%,9
D:/UrbanSound8K_All4Eval/65381-3-0-3.wav,0.010022879,4,dog_bark,0.681780338,0.25%,3
D:/UrbanSound8K_All4Eval/65381-3-0-6.wav,0.010044336,4,dog_bark,0.520814359,0.25%,3
D:/UrbanSound8K_All4Eval/65381-3-0-7.wav,0.020132065,4,dog_bark,0.893629372,0.50%,3
D:/UrbanSound8K_All4Eval/65745-3-0-21.wav,0.010275841,4,dog_bark,0.676340997,0.26%,3
D:/UrbanSound8K_All4Eval/65745-3-0-49.wav,0.014569759,4,dog_bark,0.657263994,0.36%,3
D:/UrbanSound8K_All4Eval/65745-3-0-61.wav,0.019618273,4,dog_bark,0.58932209,0.49%,3
D:/UrbanSound8K_All4Eval/65745-3-0-88.wav,0.015102625,4,street_music,0.379392207,0.38%,3
D:/UrbanSound8K_All4Eval/65749-3-1-12.wav,0.019617558,4,dog_bark,0.757788599,0.49%,3
D:/UrbanSound8K_All4Eval/65749-3-1-14.wav,0.019762993,4,dog_bark,0.196945339,0.49%,3
D:/UrbanSound8K_All4Eval/65749-3-1-24.wav,0.024802446,4,dog_bark,0.610227168,0.62%,3
D:/UrbanSound8K_All4Eval/65749-3-1-9.wav,0.020067453,4,dog_bark,0.674492836,0.50%,3
D:/UrbanSound8K_All4Eval/65750-3-0-5.wav,0.020482779,4,children_playing,0.355731308,0.51%,3
D:/UrbanSound8K_All4Eval/65750-3-3-48.wav,0.010020971,4,dog_bark,0.306327581,0.25%,3
D:/UrbanSound8K_All4Eval/65750-3-3-68.wav,0.010113716,4,siren,0.257205129,0.25%,3
D:/UrbanSound8K_All4Eval/65750-3-3-74.wav,0.015064478,4,dog_bark,0.65436393,0.38%,3
D:/UrbanSound8K_All4Eval/66000-9-0-0.wav,0.020282269,4,engine_idling,0.217629611,0.51%,9
D:/UrbanSound8K_All4Eval/66000-9-0-1.wav,0.020151615,4,air_conditioner,0.196602672,0.50%,9
D:/UrbanSound8K_All4Eval/66000-9-0-2.wav,0.020107985,4,children_playing,0.21089381,0.50%,9
D:/UrbanSound8K_All4Eval/66000-9-0-3.wav,0.020197153,4,street_music,0.246833578,0.50%,9
D:/UrbanSound8K_All4Eval/66000-9-0-6.wav,0.010071039,4,engine_idling,0.405812263,0.25%,9
D:/UrbanSound8K_All4Eval/66000-9-0-8.wav,0.010093689,4,air_conditioner,0.377814323,0.25%,9
D:/UrbanSound8K_All4Eval/66115-1-0-0.wav,0.020050287,4,engine_idling,0.391373783,0.50%,1
D:/UrbanSound8K_All4Eval/66115-1-0-1.wav,0.019887447,4,engine_idling,0.375122637,0.50%,1
D:/UrbanSound8K_All4Eval/66324-9-0-19.wav,0.020063877,4,street_music,0.441464305,0.50%,9
D:/UrbanSound8K_All4Eval/66324-9-0-30.wav,0.02488637,4,air_conditioner,0.421337068,0.62%,9
D:/UrbanSound8K_All4Eval/66324-9-0-4.wav,0.019972086,4,air_conditioner,0.283484221,0.50%,9
D:/UrbanSound8K_All4Eval/66324-9-0-42.wav,0.010068178,4,street_music,0.579598129,0.25%,9
D:/UrbanSound8K_All4Eval/66324-9-0-53.wav,0.020076036,4,street_music,0.507595241,0.50%,9
D:/UrbanSound8K_All4Eval/66324-9-0-54.wav,0.020123482,4,engine_idling,0.446745306,0.50%,9
D:/UrbanSound8K_All4Eval/66599-9-0-11.wav,0.015032768,4,street_music,0.378295869,0.38%,9
D:/UrbanSound8K_All4Eval/66599-9-0-17.wav,0.019762993,4,street_music,0.66517961,0.49%,9
D:/UrbanSound8K_All4Eval/66599-9-1-11.wav,0.019755125,4,street_music,0.616041422,0.49%,9
D:/UrbanSound8K_All4Eval/66599-9-1-21.wav,0.019905806,4,street_music,0.81658107,0.50%,9
D:/UrbanSound8K_All4Eval/66599-9-1-23.wav,0.015081167,4,street_music,0.701457739,0.38%,9
D:/UrbanSound8K_All4Eval/66599-9-1-4.wav,0.019947529,4,street_music,0.411347091,0.50%,9
D:/UrbanSound8K_All4Eval/66601-8-0-0.wav,0.020019054,4,engine_idling,0.341480851,0.50%,8
D:/UrbanSound8K_All4Eval/66601-8-0-1.wav,0.019677639,4,engine_idling,0.496226609,0.49%,8
D:/UrbanSound8K_All4Eval/66601-8-0-2.wav,0.019706726,4,siren,0.574905694,0.49%,8
D:/UrbanSound8K_All4Eval/66601-8-0-3.wav,0.015126944,4,siren,0.823230028,0.38%,8
D:/UrbanSound8K_All4Eval/66601-8-0-4.wav,0.019571781,4,siren,0.738888264,0.49%,8
D:/UrbanSound8K_All4Eval/66601-8-0-5.wav,0.019555092,4,siren,0.834027946,0.49%,8
D:/UrbanSound8K_All4Eval/66619-2-0-0.wav,0.010360718,4,children_playing,0.276494175,0.26%,2
D:/UrbanSound8K_All4Eval/66619-2-0-1.wav,0.015286922,4,air_conditioner,0.293330103,0.38%,2
D:/UrbanSound8K_All4Eval/66619-2-0-11.wav,0.019937038,4,children_playing,0.557827592,0.50%,2
D:/UrbanSound8K_All4Eval/66619-2-0-18.wav,0.015026331,4,air_conditioner,0.571029961,0.38%,2
D:/UrbanSound8K_All4Eval/66619-2-0-22.wav,0.015064001,4,air_conditioner,0.401280433,0.38%,2
D:/UrbanSound8K_All4Eval/66619-2-0-5.wav,0.019804001,4,children_playing,0.48470968,0.50%,2
D:/UrbanSound8K_All4Eval/66619-2-0-6.wav,0.014988899,4,children_playing,0.290325761,0.37%,2
D:/UrbanSound8K_All4Eval/66619-2-0-7.wav,0.015069485,4,children_playing,0.287138194,0.38%,2
D:/UrbanSound8K_All4Eval/66622-4-0-0.wav,0.009666681,4,drilling,0.866134882,0.24%,4
D:/UrbanSound8K_All4Eval/66622-4-0-1.wav,0.019608259,4,drilling,0.645413041,0.49%,4
D:/UrbanSound8K_All4Eval/66622-4-0-2.wav,0.019623041,4,drilling,0.855917633,0.49%,4
D:/UrbanSound8K_All4Eval/66622-4-0-3.wav,0.019587517,4,drilling,0.963407815,0.49%,4
D:/UrbanSound8K_All4Eval/66622-4-0-4.wav,0.01505971,4,drilling,0.972070277,0.38%,4
D:/UrbanSound8K_All4Eval/66622-4-0-5.wav,0.019681215,4,drilling,0.747904241,0.49%,4
D:/UrbanSound8K_All4Eval/66622-4-0-6.wav,0.019876719,4,drilling,0.82683903,0.50%,4
D:/UrbanSound8K_All4Eval/66622-4-0-7.wav,0.015518427,4,drilling,0.867357194,0.39%,4
D:/UrbanSound8K_All4Eval/66622-4-0-8.wav,0.010090828,4,drilling,0.866149068,0.25%,4
D:/UrbanSound8K_All4Eval/66623-4-0-0.wav,0.010044098,4,drilling,0.795654356,0.25%,4
D:/UrbanSound8K_All4Eval/66623-4-0-1.wav,0.019973993,4,drilling,0.81795013,0.50%,4
D:/UrbanSound8K_All4Eval/66623-4-0-2.wav,0.019563913,4,drilling,0.778622985,0.49%,4
D:/UrbanSound8K_All4Eval/66623-4-0-3.wav,0.020283222,4,drilling,0.851629257,0.51%,4
D:/UrbanSound8K_All4Eval/66623-4-0-4.wav,0.020215034,4,drilling,0.819007635,0.51%,4
D:/UrbanSound8K_All4Eval/66623-4-0-5.wav,0.025045156,4,children_playing,0.187879518,0.63%,4
D:/UrbanSound8K_All4Eval/66623-4-0-6.wav,0.020074606,4,drilling,0.293211341,0.50%,4
D:/UrbanSound8K_All4Eval/66996-8-1-0.wav,0.015057325,4,siren,0.386130691,0.38%,8
D:/UrbanSound8K_All4Eval/66996-8-3-0.wav,0.010453224,4,siren,0.771007121,0.26%,8
D:/UrbanSound8K_All4Eval/67049-3-0-0.wav,0.020090103,4,dog_bark,0.600451648,0.50%,3
D:/UrbanSound8K_All4Eval/67049-3-0-1.wav,0.020323753,4,dog_bark,0.821649551,0.51%,3
D:/UrbanSound8K_All4Eval/67049-3-0-2.wav,0.019738436,4,dog_bark,0.878649473,0.49%,3
D:/UrbanSound8K_All4Eval/68080-7-0-0.wav,0.020145416,4,jackhammer,0.361844301,0.50%,7
D:/UrbanSound8K_All4Eval/68080-7-0-1.wav,0.014793158,4,jackhammer,0.480149239,0.37%,7
D:/UrbanSound8K_All4Eval/68080-7-0-2.wav,0.019781828,4,drilling,0.387782604,0.49%,7
D:/UrbanSound8K_All4Eval/68080-7-0-3.wav,0.015023708,4,drilling,0.394278258,0.38%,7
D:/UrbanSound8K_All4Eval/68080-7-0-4.wav,0.020697832,4,drilling,0.381161124,0.52%,7
D:/UrbanSound8K_All4Eval/68080-7-0-5.wav,0.010071993,4,engine_idling,0.243876308,0.25%,7
D:/UrbanSound8K_All4Eval/68080-7-0-6.wav,0.015051126,4,drilling,0.346783727,0.38%,7
D:/UrbanSound8K_All4Eval/68080-7-0-7.wav,0.014801025,4,drilling,0.340878487,0.37%,7
D:/UrbanSound8K_All4Eval/68080-7-0-8.wav,0.008586168,4,jackhammer,0.353868872,0.21%,7
D:/UrbanSound8K_All4Eval/68080-7-0-9.wav,0.010018349,4,engine_idling,0.379681557,0.25%,7
D:/UrbanSound8K_All4Eval/6902-2-0-12.wav,0.014519215,4,children_playing,0.258072704,0.36%,2
D:/UrbanSound8K_All4Eval/6902-2-0-18.wav,0.009728909,4,engine_idling,0.257492781,0.24%,2
D:/UrbanSound8K_All4Eval/6902-2-0-26.wav,0.005016088,4,children_playing,0.394232392,0.13%,2
D:/UrbanSound8K_All4Eval/6902-2-0-4.wav,0.010230064,4,dog_bark,0.29293412,0.26%,2
D:/UrbanSound8K_All4Eval/6902-2-0-5.wav,0.019643307,4,children_playing,0.297087193,0.49%,2
D:/UrbanSound8K_All4Eval/6902-2-0-7.wav,0.020489693,4,street_music,0.299205393,0.51%,2
D:/UrbanSound8K_All4Eval/6902-2-0-9.wav,0.010202646,4,street_music,0.546316803,0.26%,2
D:/UrbanSound8K_All4Eval/69304-9-0-0.wav,0.015025139,4,street_music,0.359277815,0.38%,9
D:/UrbanSound8K_All4Eval/69304-9-0-12.wav,0.015194654,4,street_music,0.334260195,0.38%,9
D:/UrbanSound8K_All4Eval/69304-9-0-14.wav,0.020110846,4,street_music,0.835887194,0.50%,9
D:/UrbanSound8K_All4Eval/69304-9-0-15.wav,0.015353441,4,street_music,0.783176064,0.38%,9
D:/UrbanSound8K_All4Eval/69304-9-0-6.wav,0.017202139,4,air_conditioner,0.511793017,0.43%,9
D:/UrbanSound8K_All4Eval/69304-9-0-7.wav,0.020147085,4,street_music,0.481341958,0.50%,9
D:/UrbanSound8K_All4Eval/69598-4-0-0.wav,0.020141363,2.435328798,siren,0.216130435,0.83%,4
D:/UrbanSound8K_All4Eval/69598-4-1-0.wav,0.016074181,3.945238095,drilling,0.423931569,0.41%,4
D:/UrbanSound8K_All4Eval/69598-4-2-0.wav,0.015024662,4,siren,0.665511549,0.38%,4
D:/UrbanSound8K_All4Eval/69598-4-2-1.wav,0.009945869,4,siren,0.393599182,0.25%,4
D:/UrbanSound8K_All4Eval/69598-4-3-0.wav,0.015233755,4,drilling,0.384237379,0.38%,4
D:/UrbanSound8K_All4Eval/69598-4-5-0.wav,0.015056849,2.53,drilling,0.33628279,0.60%,4
D:/UrbanSound8K_All4Eval/69598-4-6-0.wav,0.010038614,4,drilling,0.509369791,0.25%,4
D:/UrbanSound8K_All4Eval/69598-4-6-1.wav,0.010233402,4,drilling,0.329292893,0.26%,4
D:/UrbanSound8K_All4Eval/69598-4-7-0.wav,0.009863853,4,children_playing,0.181488618,0.25%,4
D:/UrbanSound8K_All4Eval/69598-4-8-0.wav,0.012009621,2.14,drilling,0.42798844,0.56%,4
D:/UrbanSound8K_All4Eval/69598-4-9-0.wav,0.015404463,3.6,drilling,0.243973553,0.43%,4
D:/UrbanSound8K_All4Eval/69661-3-0-14.wav,0.015339136,4,children_playing,0.397226691,0.38%,3
D:/UrbanSound8K_All4Eval/69661-3-0-23.wav,0.017628908,4,children_playing,0.389279485,0.44%,3
D:/UrbanSound8K_All4Eval/69661-3-0-29.wav,0.015064478,4,dog_bark,0.475054473,0.38%,3
D:/UrbanSound8K_All4Eval/69777-3-0-0.wav,0.015133142,4,children_playing,0.395343304,0.38%,3
D:/UrbanSound8K_All4Eval/69777-3-0-1.wav,0.019737005,4,dog_bark,0.517438233,0.49%,3
D:/UrbanSound8K_All4Eval/69777-3-0-2.wav,0.024843693,4,dog_bark,0.402584463,0.62%,3
D:/UrbanSound8K_All4Eval/6988-5-0-0.wav,0.020063639,4,engine_idling,0.395760328,0.50%,5
D:/UrbanSound8K_All4Eval/6988-5-0-1.wav,0.020139694,4,engine_idling,0.495503783,0.50%,5
D:/UrbanSound8K_All4Eval/6988-5-0-2.wav,0.016559362,4,engine_idling,0.490040064,0.41%,5
D:/UrbanSound8K_All4Eval/6988-5-0-3.wav,0.009726524,4,engine_idling,0.496635228,0.24%,5
D:/UrbanSound8K_All4Eval/6988-5-0-4.wav,0.01977396,4,engine_idling,0.543267429,0.49%,5
D:/UrbanSound8K_All4Eval/6988-5-0-5.wav,0.014572382,4,engine_idling,0.526568472,0.36%,5
D:/UrbanSound8K_All4Eval/69883-3-0-20.wav,0.024684668,4,street_music,0.574676394,0.62%,3
D:/UrbanSound8K_All4Eval/69883-3-0-5.wav,0.02023077,4,dog_bark,0.431320995,0.51%,3
D:/UrbanSound8K_All4Eval/69883-3-0-9.wav,0.01039505,4,street_music,0.437131882,0.26%,3
D:/UrbanSound8K_All4Eval/69962-2-0-11.wav,0.02032423,4,children_playing,0.751410604,0.51%,2
D:/UrbanSound8K_All4Eval/69962-2-0-15.wav,0.017106056,4,children_playing,0.507815719,0.43%,2
D:/UrbanSound8K_All4Eval/69962-2-0-16.wav,0.010020971,4,children_playing,0.296488434,0.25%,2
D:/UrbanSound8K_All4Eval/69962-2-0-17.wav,0.023109436,4,children_playing,0.527961373,0.58%,2
D:/UrbanSound8K_All4Eval/69962-2-0-2.wav,0.015070677,4,children_playing,0.298422337,0.38%,2
D:/UrbanSound8K_All4Eval/69962-2-0-20.wav,0.020038843,4,children_playing,0.293180138,0.50%,2
D:/UrbanSound8K_All4Eval/69962-2-0-22.wav,0.012015104,4,street_music,0.596574366,0.30%,2
D:/UrbanSound8K_All4Eval/69962-2-0-25.wav,0.015022755,4,children_playing,0.389048934,0.38%,2
D:/UrbanSound8K_All4Eval/70098-3-0-0.wav,0.015023708,2.14,dog_bark,0.541215599,0.70%,3
D:/UrbanSound8K_All4Eval/70098-3-1-0.wav,0.010023832,2.55,dog_bark,0.592593312,0.39%,3
D:/UrbanSound8K_All4Eval/70098-3-2-0.wav,0.01001811,2.24,dog_bark,0.497704774,0.45%,3
D:/UrbanSound8K_All4Eval/70168-3-1-11.wav,0.015063524,4,children_playing,0.390354514,0.38%,3
D:/UrbanSound8K_All4Eval/70168-3-1-13.wav,0.009868383,4,air_conditioner,0.465303689,0.25%,3
D:/UrbanSound8K_All4Eval/70168-3-1-20.wav,0.018900156,4,dog_bark,0.351135343,0.47%,3
D:/UrbanSound8K_All4Eval/70168-3-1-24.wav,0.009989977,4,children_playing,0.317114294,0.25%,3
D:/UrbanSound8K_All4Eval/7061-6-0-0.wav,0.010018587,2.25,children_playing,0.222240418,0.45%,6
D:/UrbanSound8K_All4Eval/7064-6-5-0.wav,0.01984334,1.949251701,gun_shot,0.257656723,1.02%,6
D:/UrbanSound8K_All4Eval/7065-6-0-0.wav,0.015061617,3.02,children_playing,0.281350762,0.50%,6
D:/UrbanSound8K_All4Eval/7066-6-1-0.wav,0.015156031,3.165782313,children_playing,0.217693895,0.48%,6
D:/UrbanSound8K_All4Eval/7067-6-0-0.wav,0.010022163,2.72893424,gun_shot,0.45865497,0.37%,6
D:/UrbanSound8K_All4Eval/7068-6-0-0.wav,0.020115137,2.188662132,gun_shot,0.591754019,0.92%,6
D:/UrbanSound8K_All4Eval/71082-4-1-0.wav,0.010046005,1.8,drilling,0.672292352,0.56%,4
D:/UrbanSound8K_All4Eval/71086-4-0-0.wav,0.009778261,3.5,drilling,0.93659693,0.28%,4
D:/UrbanSound8K_All4Eval/71086-4-2-0.wav,0.010016203,2.188367347,drilling,0.773385763,0.46%,4
D:/UrbanSound8K_All4Eval/71087-4-0-0.wav,0.02018404,3.958253968,drilling,0.930485845,0.51%,4
D:/UrbanSound8K_All4Eval/71088-4-0-0.wav,0.020172596,4,drilling,0.933751285,0.50%,4
D:/UrbanSound8K_All4Eval/71088-4-1-0.wav,0.015057087,2.6,drilling,0.678876042,0.58%,4
D:/UrbanSound8K_All4Eval/71171-4-0-0.wav,0.030322313,4,drilling,0.776114345,0.76%,4
D:/UrbanSound8K_All4Eval/71171-4-0-1.wav,0.029470205,4,drilling,0.887284994,0.74%,4
D:/UrbanSound8K_All4Eval/71171-4-0-2.wav,0.020076513,4,drilling,0.840450406,0.50%,4
D:/UrbanSound8K_All4Eval/71171-4-0-3.wav,0.025399446,4,drilling,0.807138443,0.63%,4
D:/UrbanSound8K_All4Eval/71171-4-0-4.wav,0.029802322,4,drilling,0.793493211,0.75%,4
D:/UrbanSound8K_All4Eval/71171-4-1-0.wav,0.029568672,4,drilling,0.754244447,0.74%,4
D:/UrbanSound8K_All4Eval/71171-4-1-1.wav,0.025118828,4,drilling,0.855499029,0.63%,4
D:/UrbanSound8K_All4Eval/71171-4-1-2.wav,0.025068045,4,drilling,0.909393191,0.63%,4
D:/UrbanSound8K_All4Eval/71171-4-1-3.wav,0.029987574,4,drilling,0.82759577,0.75%,4
D:/UrbanSound8K_All4Eval/71171-4-1-4.wav,0.020135641,4,drilling,0.76628089,0.50%,4
D:/UrbanSound8K_All4Eval/71171-4-1-5.wav,0.024537086,4,drilling,0.629659891,0.61%,4
D:/UrbanSound8K_All4Eval/71171-4-2-0.wav,0.02968955,4,drilling,0.378302366,0.74%,4
